domain,name,affiliation,email,citations,hindex,i10index,profile
uc.edu.kh,Sovannara Si,Graduate Student at The University of Cambodia,Verified email at uc.edu.kh,2.0,1.0,0.0,https://scholar.google.com/citations?hl=en&user=jrVrH2kAAAAJ
uc.edu.kh,Chhaihong Kor,The University of Cambodia,Verified email at uc.edu.kh,,,,https://scholar.google.com/citations?hl=en&user=xUOuk1gAAAAJ
puc.edu.kh,Kimkong Heng,Paññāsāstra University of Cambodia,Verified email at puc.edu.kh -Homepage,3272.0,26.0,60.0,https://scholar.google.com/citations?hl=en&user=qrYZkg4AAAAJ
puc.edu.kh,Koemhong Sol,Paññāsāstra University of Cambodia,Verified email at puc.edu.kh,958.0,14.0,18.0,https://scholar.google.com/citations?hl=en&user=mD_vqdgAAAAJ
puc.edu.kh,Meas Nearyroth,Professor,Verified email at puc.edu.kh,11.0,1.0,1.0,https://scholar.google.com/citations?hl=en&user=Dv5bnF0AAAAJ
puc.edu.kh,Dr. Vanna Nourn,"Vice Dean of faculty of Education, Arts, and Humanities",Verified email at puc.edu.kh,3.0,1.0,0.0,https://scholar.google.com/citations?hl=en&user=k_WlkPoAAAAJ
puc.edu.kh,Horn Ken,Paññāsāstra University of Cambodia,Verified email at puc.edu.kh -Homepage,,,,https://scholar.google.com/citations?hl=en&user=EjxQ1zsAAAAJ
puc.edu.kh,Thou Pol,Paññāsāstra University of Cambodia,Verified email at puc.edu.kh -Homepage,,,,https://scholar.google.com/citations?hl=en&user=WkcBw7EAAAAJ
aib.edu.kh,Sokha Norng,ACLEDA University of Business,Verified email at acleda-aib.edu.kh -Homepage,82.0,4.0,2.0,https://scholar.google.com/citations?hl=en&user=I3QDthQAAAAJ
dmu.ac.uk,Francisco Chiclana,"Professor of Computational Intelligence and Decision Making,De Montfort University, UK",Verified email at dmu.ac.uk -Homepage,31983.0,92.0,251.0,https://scholar.google.com/citations?hl=en&user=qDOxZIIAAAAJ
dmu.ac.uk,Shengxiang Yang,"IEEE Fellow, AAIS Fellow, Professor of Computational Intelligence,De Montfort University",Verified email at dmu.ac.uk -Homepage,27347.0,83.0,345.0,https://scholar.google.com/citations?hl=en&user=Yblf_UQAAAAJ
dmu.ac.uk,Philomena Imade Omoregie Osagie,Public Health and Community Mental Health | UK,Verified email at my365.dmu.ac.uk -Homepage,21903.0,14.0,17.0,https://scholar.google.com/citations?hl=en&user=dFqVkAgAAAAJ
dmu.ac.uk,Leandros Maglaras,"ISI WoS Highly Cited Researcher, Visiting Professor of Cybersecurity,De Montfort University",Verified email at dmu.ac.uk -Homepage,18703.0,59.0,175.0,https://scholar.google.com/citations?hl=en&user=vOBs39wAAAAJ
dmu.ac.uk,Richard G. Smith,"Associate Professor of Cyber Security,De Montfort University",Verified email at dmu.ac.uk,13862.0,47.0,230.0,https://scholar.google.com/citations?hl=en&user=twAExRoAAAAJ
dmu.ac.uk,Ahmed Bahiya,DMU,Verified email at myemail.dmu.ac.uk,12900.0,48.0,208.0,https://scholar.google.com/citations?hl=en&user=9e0rK5cAAAAJ
dmu.ac.uk,Yuan Tian,"Associate Professor,De Montfort University",Verified email at dmu.ac.uk -Homepage,12080.0,36.0,80.0,https://scholar.google.com/citations?hl=en&user=V7VdW6gAAAAJ
dmu.ac.uk,Professor Martin Grootveld,De Montfort University,Verified email at dmu.ac.uk,11912.0,54.0,161.0,https://scholar.google.com/citations?hl=en&user=lTLN7tcAAAAJ
dmu.ac.uk,Stephen Ison,"Professor of Air Transport Policy,De Montfort University",Verified email at dmu.ac.uk,10570.0,57.0,149.0,https://scholar.google.com/citations?hl=en&user=ZmJ0Rz8AAAAJ
dmu.ac.uk,Professor David Rae,"Professor of Enterprise,De Montfort University, Leicester, UK",Verified email at dmu.ac.uk -Homepage,10338.0,41.0,61.0,https://scholar.google.com/citations?hl=en&user=5aJ_dbEAAAAJ
